customerID,tenure,Contract,MonthlyCharges,PaymentMethod,TechSupport,InternetService,RiskScore,RiskCategory
1394-SUIUH,44,Month-to-month,85.15,Electronic check,Yes,Fiber optic,8,High Risk
3657-COGMW,52,Month-to-month,108.1,Credit card (automatic),No,Fiber optic,8,High Risk
3521-MNKLV,24,Month-to-month,49.7,Mailed check,No,DSL,8,High Risk
4256-ZWTZI,5,Month-to-month,51.0,Mailed check,Yes,DSL,8,High Risk
2969-WGHQO,7,One year,69.45,Electronic check,No,DSL,8,High Risk
0089-IIQKO,39,Month-to-month,99.95,Credit card (automatic),Yes,Fiber optic,8,High Risk
9842-EFSYY,4,Month-to-month,57.2,Mailed check,No,DSL,8,High Risk
3898-GUYTS,45,Month-to-month,97.05,Electronic check,Yes,Fiber optic,8,High Risk
9667-TKTVZ,2,Month-to-month,54.35,Mailed check,Yes,DSL,8,High Risk
9537-VHDTA,1,Month-to-month,51.2,Mailed check,No,DSL,8,High Risk
6362-QHAFM,42,One year,108.3,Electronic check,Yes,Fiber optic,8,High Risk
7055-HNEOJ,3,Month-to-month,55.8,Mailed check,Yes,DSL,8,High Risk
6954-OOYZZ,18,Month-to-month,44.35,Bank transfer (automatic),No,DSL,8,High Risk
3097-IDVPU,19,Month-to-month,50.1,Credit card (automatic),No,DSL,8,High Risk
9795-VOWON,7,One year,24.35,Credit card (automatic),No,DSL,8,High Risk
5527-ACHSO,11,Month-to-month,70.5,Mailed check,Yes,DSL,8,High Risk
2832-SCUCO,2,Month-to-month,19.9,Electronic check,No internet service,No,8,High Risk
1791-PQHBB,2,Month-to-month,61.2,Credit card (automatic),No,DSL,8,High Risk
1559-DTODC,19,Month-to-month,25.15,Bank transfer (automatic),No,DSL,8,High Risk
4450-MDZFX,60,Month-to-month,74.35,Bank transfer (automatic),No,Fiber optic,8,High Risk
0228-MAUWC,19,Month-to-month,59.55,Electronic check,Yes,DSL,8,High Risk
5447-WZAFP,53,One year,100.3,Mailed check,No,Fiber optic,8,High Risk
7576-JMYWV,46,Month-to-month,110.2,Electronic check,Yes,Fiber optic,8,High Risk
6217-TOWGS,17,Month-to-month,75.4,Bank transfer (automatic),No,DSL,8,High Risk
6874-SGLHU,30,One year,97.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
5176-LDKUH,48,One year,75.15,Electronic check,No,Fiber optic,8,High Risk
3639-XJHKQ,19,Month-to-month,60.6,Electronic check,No,DSL,8,High Risk
1482-OXZSY,30,Month-to-month,100.4,Bank transfer (automatic),No,Fiber optic,8,High Risk
7821-DPRQE,68,Month-to-month,107.7,Electronic check,Yes,Fiber optic,8,High Risk
3090-LETTY,2,Month-to-month,60.95,Bank transfer (automatic),No,DSL,8,High Risk
8620-RJPZN,1,Month-to-month,20.7,Electronic check,No internet service,No,8,High Risk
4693-VWVBO,3,Month-to-month,19.55,Electronic check,No internet service,No,8,High Risk
6917-IAYHD,1,Month-to-month,33.6,Mailed check,Yes,DSL,8,High Risk
3470-BTGQO,21,Month-to-month,45.65,Mailed check,No,DSL,8,High Risk
5778-BVOFB,9,Month-to-month,59.5,Bank transfer (automatic),Yes,DSL,8,High Risk
7919-ZODZZ,10,One year,65.9,Mailed check,No,DSL,8,High Risk
5207-PLSTK,1,Month-to-month,48.75,Mailed check,No,DSL,8,High Risk
2200-DSAAL,68,Two year,80.65,Electronic check,No,DSL,8,High Risk
2792-VPPET,3,Month-to-month,20.5,Electronic check,No internet service,No,8,High Risk
5811-IWXYM,52,One year,101.25,Bank transfer (automatic),No,Fiber optic,8,High Risk
2272-UOINI,7,Month-to-month,78.5,Electronic check,Yes,DSL,8,High Risk
5198-HQAEN,35,One year,89.7,Electronic check,Yes,Fiber optic,8,High Risk
9708-HPXWZ,5,Month-to-month,45.4,Credit card (automatic),Yes,DSL,8,High Risk
4468-YDOVK,5,Month-to-month,48.65,Bank transfer (automatic),Yes,DSL,8,High Risk
3466-WAESX,16,Month-to-month,69.1,Electronic check,No,DSL,8,High Risk
5939-XAIXZ,19,Month-to-month,56.1,Mailed check,No,DSL,8,High Risk
5846-QFDFI,33,Month-to-month,88.6,Credit card (automatic),Yes,Fiber optic,8,High Risk
6253-WRFHY,13,One year,64.75,Electronic check,No,DSL,8,High Risk
8069-YQQAJ,14,Month-to-month,31.1,Mailed check,No,DSL,8,High Risk
3946-JEWRQ,47,One year,95.2,Credit card (automatic),No,Fiber optic,8,High Risk
3723-BFBGR,24,Month-to-month,54.8,Credit card (automatic),No,DSL,8,High Risk
0853-NWIFK,45,One year,100.3,Electronic check,No,Fiber optic,8,High Risk
4832-VRBMR,65,One year,103.15,Bank transfer (automatic),No,Fiber optic,8,High Risk
3633-CDBUW,17,One year,80.85,Electronic check,Yes,DSL,8,High Risk
9974-JFBHQ,64,Month-to-month,99.15,Credit card (automatic),Yes,Fiber optic,8,High Risk
5740-YHGTW,70,Month-to-month,97.55,Credit card (automatic),No,Fiber optic,8,High Risk
8910-LEDAG,34,Month-to-month,71.55,Credit card (automatic),No,Fiber optic,8,High Risk
3932-IJWDZ,45,Month-to-month,103.65,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
4826-TZEVA,40,Month-to-month,74.8,Credit card (automatic),No,Fiber optic,8,High Risk
2853-CWQFQ,1,Month-to-month,59.55,Mailed check,Yes,DSL,8,High Risk
4338-EYCER,21,Month-to-month,54.6,Bank transfer (automatic),No,DSL,8,High Risk
6627-CFOSN,59,Month-to-month,99.45,Bank transfer (automatic),No,Fiber optic,8,High Risk
0274-JKUJR,7,Month-to-month,58.85,Mailed check,No,DSL,8,High Risk
2105-PHWON,33,Month-to-month,95.0,Credit card (automatic),Yes,Fiber optic,8,High Risk
4010-YLMVT,56,Month-to-month,106.6,Credit card (automatic),No,Fiber optic,8,High Risk
9659-QEQSY,45,Month-to-month,115.65,Electronic check,Yes,Fiber optic,8,High Risk
1230-QAJDW,3,Month-to-month,65.25,Mailed check,Yes,DSL,8,High Risk
1763-WQFUK,3,Month-to-month,50.5,Mailed check,Yes,DSL,8,High Risk
9780-FKVVF,6,Month-to-month,59.15,Bank transfer (automatic),No,DSL,8,High Risk
6624-JDRDS,6,Month-to-month,29.45,Bank transfer (automatic),No,DSL,8,High Risk
8003-EWNDZ,10,Month-to-month,21.2,Electronic check,No internet service,No,8,High Risk
5201-USSQZ,26,Month-to-month,85.9,Credit card (automatic),Yes,Fiber optic,8,High Risk
6578-KRMAW,32,Month-to-month,93.4,Credit card (automatic),No,Fiber optic,8,High Risk
5827-MWCZK,56,Month-to-month,96.95,Credit card (automatic),Yes,Fiber optic,8,High Risk
0423-UDIJQ,9,Month-to-month,49.2,Mailed check,Yes,DSL,8,High Risk
2607-FBDFF,1,Month-to-month,49.0,Credit card (automatic),Yes,DSL,8,High Risk
1100-DDVRV,17,Month-to-month,49.8,Mailed check,No,DSL,8,High Risk
9029-FEGVJ,32,Month-to-month,79.3,Mailed check,No,Fiber optic,8,High Risk
0106-GHRQR,16,Month-to-month,71.4,Bank transfer (automatic),No,DSL,8,High Risk
6227-FBDXH,69,One year,99.5,Bank transfer (automatic),No,Fiber optic,8,High Risk
8375-KVTHK,68,One year,100.3,Electronic check,Yes,Fiber optic,8,High Risk
7766-CLTIC,10,Month-to-month,60.95,Mailed check,Yes,DSL,8,High Risk
3744-ZBHON,3,Month-to-month,20.2,Electronic check,No internet service,No,8,High Risk
3709-OIJEA,26,One year,85.2,Electronic check,Yes,Fiber optic,8,High Risk
7607-QKKTJ,45,One year,95.0,Credit card (automatic),No,Fiber optic,8,High Risk
2716-GFZOR,43,Month-to-month,86.1,Credit card (automatic),No,Fiber optic,8,High Risk
8999-XXGNS,72,One year,105.75,Credit card (automatic),No,Fiber optic,8,High Risk
0471-ARVMX,62,One year,104.85,Electronic check,No,Fiber optic,8,High Risk
6133-OZILE,18,Month-to-month,35.2,Electronic check,Yes,DSL,8,High Risk
4393-RYCRE,44,One year,106.05,Electronic check,No,Fiber optic,8,High Risk
9099-FTUHS,23,Month-to-month,54.4,Electronic check,No,DSL,8,High Risk
6475-VHUIZ,23,Month-to-month,54.25,Electronic check,Yes,DSL,8,High Risk
4274-DRSQT,66,One year,88.9,Bank transfer (automatic),No,Fiber optic,8,High Risk
7128-GGCNO,46,Month-to-month,72.8,Bank transfer (automatic),No,Fiber optic,8,High Risk
5419-JKZNQ,30,Month-to-month,77.9,Mailed check,No,Fiber optic,8,High Risk
3413-DHLPB,60,Month-to-month,103.75,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
6791-YBNAK,18,Month-to-month,25.55,Credit card (automatic),No,DSL,8,High Risk
0013-MHZWF,9,Month-to-month,69.4,Credit card (automatic),Yes,DSL,8,High Risk
8268-YDIXR,56,One year,93.15,Electronic check,No,Fiber optic,8,High Risk
7025-IWFHT,41,One year,89.55,Electronic check,Yes,Fiber optic,8,High Risk
2040-VZIKE,49,Month-to-month,100.85,Mailed check,No,Fiber optic,8,High Risk
8044-BGWPI,12,Month-to-month,21.15,Electronic check,No internet service,No,8,High Risk
5376-PCKNB,72,One year,104.45,Credit card (automatic),No,Fiber optic,8,High Risk
9233-PSYHO,45,One year,100.15,Bank transfer (automatic),No,Fiber optic,8,High Risk
6854-EXGSF,8,Month-to-month,65.5,Bank transfer (automatic),No,DSL,8,High Risk
9862-KJTYK,19,Month-to-month,25.35,Credit card (automatic),No,DSL,8,High Risk
0668-OGMHD,21,Month-to-month,28.5,Electronic check,No,DSL,8,High Risk
0365-TRTPY,37,Month-to-month,91.2,Bank transfer (automatic),No,Fiber optic,8,High Risk
0734-OXWBT,3,Month-to-month,70.7,Mailed check,Yes,DSL,8,High Risk
7245-JMTTQ,51,One year,111.5,Electronic check,Yes,Fiber optic,8,High Risk
0786-IVLAW,66,One year,108.1,Bank transfer (automatic),No,Fiber optic,8,High Risk
2712-SYWAY,1,Month-to-month,25.7,Electronic check,No internet service,No,8,High Risk
7617-EYGLW,1,Month-to-month,19.45,Electronic check,No internet service,No,8,High Risk
2252-JHJGE,61,One year,104.0,Electronic check,No,Fiber optic,8,High Risk
0696-UKTOX,23,Month-to-month,54.15,Electronic check,Yes,DSL,8,High Risk
6507-DTJZV,13,Month-to-month,66.4,Credit card (automatic),No,DSL,8,High Risk
1334-PDUKM,68,One year,86.45,Credit card (automatic),No,Fiber optic,8,High Risk
2144-BFDSO,50,Month-to-month,108.75,Bank transfer (automatic),No,Fiber optic,8,High Risk
8992-CEUEN,1,Month-to-month,18.85,Electronic check,No internet service,No,8,High Risk
2455-USLMV,31,Month-to-month,84.75,Credit card (automatic),No,Fiber optic,8,High Risk
9481-SFCQY,14,Month-to-month,59.8,Credit card (automatic),No,DSL,8,High Risk
0064-YIJGF,27,Month-to-month,75.75,Bank transfer (automatic),No,Fiber optic,8,High Risk
0774-IFUVM,11,Month-to-month,65.15,Bank transfer (automatic),No,DSL,8,High Risk
2446-ZKVAF,18,Month-to-month,56.8,Credit card (automatic),No,DSL,8,High Risk
1049-FYSYG,17,Month-to-month,35.65,Credit card (automatic),No,DSL,8,High Risk
4097-YODCF,34,One year,103.8,Electronic check,No,Fiber optic,8,High Risk
4067-HLYQI,33,Month-to-month,70.4,Bank transfer (automatic),No,Fiber optic,8,High Risk
5118-MUEYH,48,Month-to-month,105.1,Credit card (automatic),Yes,Fiber optic,8,High Risk
9701-CDXHR,51,Month-to-month,69.15,Mailed check,No,Fiber optic,8,High Risk
3694-DELSO,4,Month-to-month,38.55,Credit card (automatic),No,DSL,8,High Risk
6807-SIWJI,38,One year,104.85,Electronic check,No,Fiber optic,8,High Risk
3137-LUPIX,4,Month-to-month,64.4,Mailed check,Yes,DSL,8,High Risk
6284-KMNUF,56,One year,98.0,Electronic check,No,Fiber optic,8,High Risk
5268-DSMNQ,62,One year,97.95,Credit card (automatic),No,Fiber optic,8,High Risk
5334-JLAXU,60,Month-to-month,94.1,Credit card (automatic),No,Fiber optic,8,High Risk
4724-WXVWF,48,Month-to-month,95.4,Electronic check,Yes,Fiber optic,8,High Risk
8992-OBVDG,21,Month-to-month,61.65,Mailed check,No,DSL,8,High Risk
8982-NHAVY,27,One year,100.5,Bank transfer (automatic),No,Fiber optic,8,High Risk
1448-CYWKC,58,One year,105.2,Credit card (automatic),No,Fiber optic,8,High Risk
0887-WBJVH,53,One year,93.45,Electronic check,Yes,Fiber optic,8,High Risk
0080-OROZO,35,One year,99.25,Electronic check,Yes,Fiber optic,8,High Risk
3113-IWHLC,5,Month-to-month,55.8,Mailed check,No,DSL,8,High Risk
1732-FEKLD,54,One year,94.75,Bank transfer (automatic),No,Fiber optic,8,High Risk
1156-ZFYDO,1,Month-to-month,19.75,Electronic check,No internet service,No,8,High Risk
5206-XZZQI,53,Month-to-month,80.6,Mailed check,Yes,Fiber optic,8,High Risk
8016-NCFVO,55,Month-to-month,116.5,Electronic check,Yes,Fiber optic,8,High Risk
2972-YDYUW,57,One year,94.7,Electronic check,Yes,Fiber optic,8,High Risk
2293-IJWPS,57,One year,100.75,Credit card (automatic),No,Fiber optic,8,High Risk
4188-FRABG,57,Month-to-month,103.05,Electronic check,Yes,Fiber optic,8,High Risk
2272-JKMSI,62,One year,110.8,Electronic check,Yes,Fiber optic,8,High Risk
7266-GSSJX,11,Month-to-month,20.45,Electronic check,No internet service,No,8,High Risk
6629-LADHQ,2,Month-to-month,50.95,Mailed check,No,DSL,8,High Risk
5999-LCXAO,1,Month-to-month,29.9,Mailed check,No,DSL,8,High Risk
7130-YXBRO,48,Month-to-month,111.45,Bank transfer (automatic),No,Fiber optic,8,High Risk
5624-RYAMH,9,Month-to-month,19.5,Electronic check,No internet service,No,8,High Risk
3097-PYWXL,4,Month-to-month,19.95,Electronic check,No internet service,No,8,High Risk
7621-VPNET,42,Month-to-month,85.9,Credit card (automatic),Yes,Fiber optic,8,High Risk
7811-JIVPF,23,Month-to-month,49.7,Credit card (automatic),No,DSL,8,High Risk
8671-KKKOS,46,Month-to-month,45.55,Electronic check,No,DSL,7,High Risk
6668-CNMFP,19,One year,89.35,Bank transfer (automatic),Yes,Fiber optic,7,High Risk
1134-YWTYF,27,Month-to-month,53.8,Electronic check,Yes,DSL,7,High Risk
9114-AAFQH,48,One year,65.65,Electronic check,No,DSL,7,High Risk
4860-IJUDE,13,Month-to-month,73.75,Credit card (automatic),No,Fiber optic,7,High Risk
8731-WBBMB,26,Month-to-month,81.9,Bank transfer (automatic),Yes,DSL,7,High Risk
5360-LJCNJ,71,Two year,105.15,Bank transfer (automatic),No,Fiber optic,7,High Risk
1116-DXXDF,39,Two year,100.45,Electronic check,No,Fiber optic,7,High Risk
3164-YAXFY,57,Month-to-month,53.75,Electronic check,No,DSL,7,High Risk
2887-JPYLU,41,Month-to-month,45.2,Bank transfer (automatic),No,DSL,7,High Risk
9107-UKCKY,61,One year,79.8,Electronic check,No,DSL,7,High Risk
8623-ULFNQ,26,Month-to-month,66.05,Electronic check,Yes,DSL,7,High Risk
6617-WLBQC,23,One year,81.85,Credit card (automatic),No,Fiber optic,7,High Risk
1095-WGNGG,61,Two year,101.05,Bank transfer (automatic),No,Fiber optic,7,High Risk
3126-WQMGH,49,Month-to-month,52.15,Credit card (automatic),No,DSL,7,High Risk
7850-VWJUU,23,Month-to-month,75.0,Bank transfer (automatic),No,Fiber optic,7,High Risk
1346-UFHAX,13,Month-to-month,80.0,Credit card (automatic),No,Fiber optic,7,High Risk
5533-RJFTJ,49,Month-to-month,30.2,Bank transfer (automatic),No,DSL,7,High Risk
7572-KPVKK,62,Two year,104.05,Electronic check,Yes,Fiber optic,7,High Risk
8017-UVSZU,40,Month-to-month,56.6,Credit card (automatic),No,DSL,7,High Risk
7839-NUIAA,61,Month-to-month,59.8,Electronic check,No,DSL,7,High Risk
8089-UZWLX,71,Two year,104.05,Bank transfer (automatic),No,Fiber optic,7,High Risk
3528-HFRIQ,71,Month-to-month,52.3,Bank transfer (automatic),No,DSL,7,High Risk
2294-SALNE,23,One year,86.8,Mailed check,Yes,Fiber optic,7,High Risk
0136-IFMYD,69,Two year,109.95,Electronic check,Yes,Fiber optic,7,High Risk
6303-KFWSL,29,One year,55.25,Electronic check,No,DSL,7,High Risk
6202-DYYFX,22,One year,76.0,Credit card (automatic),No,Fiber optic,7,High Risk
7605-SNLQG,45,Month-to-month,50.25,Credit card (automatic),No,DSL,7,High Risk
4291-HYEBC,28,One year,39.1,Electronic check,No,DSL,7,High Risk
6288-LBEAR,23,Month-to-month,79.1,Mailed check,Yes,Fiber optic,7,High Risk
8107-RZLNV,72,Two year,106.3,Bank transfer (automatic),No,Fiber optic,7,High Risk
6131-FOYAS,35,Month-to-month,59.6,Electronic check,No,DSL,7,High Risk
1666-JZPZT,27,Month-to-month,49.0,Mailed check,No,DSL,7,High Risk
3197-ARFOY,19,Month-to-month,105.0,Mailed check,Yes,Fiber optic,7,High Risk
9555-SAHUZ,38,Month-to-month,54.5,Electronic check,No,DSL,7,High Risk
5046-NUHWD,29,Month-to-month,45.0,Electronic check,No,DSL,7,High Risk
0655-YDGFJ,29,Month-to-month,48.95,Bank transfer (automatic),No,DSL,7,High Risk
5136-RGMZO,31,Month-to-month,71.05,Electronic check,Yes,DSL,7,High Risk
0842-IWYCP,46,Month-to-month,44.95,Bank transfer (automatic),No,DSL,7,High Risk
4329-YPDDQ,20,Month-to-month,108.2,Bank transfer (automatic),Yes,Fiber optic,7,High Risk
9115-YQHGA,40,Month-to-month,51.1,Electronic check,Yes,DSL,7,High Risk
5286-YHCVC,72,Two year,104.8,Bank transfer (automatic),No,Fiber optic,7,High Risk
6784-XYJAE,36,One year,55.8,Electronic check,No,DSL,7,High Risk
3363-DTIVD,71,Two year,105.55,Electronic check,No,Fiber optic,7,High Risk
9839-ETQOE,43,Month-to-month,40.45,Electronic check,No,DSL,7,High Risk
6295-OSINB,72,Two year,109.65,Electronic check,No,Fiber optic,7,High Risk
7868-BGSZA,43,One year,80.2,Electronic check,No,DSL,7,High Risk
3606-SBKRY,31,One year,50.05,Electronic check,No,DSL,7,High Risk
8100-HZZLJ,43,Month-to-month,63.95,Electronic check,No,DSL,7,High Risk
9677-AVKED,53,One year,84.6,Electronic check,Yes,DSL,7,High Risk
7074-STDCN,39,Month-to-month,40.6,Electronic check,Yes,DSL,7,High Risk
8734-FNWVH,31,Month-to-month,59.7,Bank transfer (automatic),No,DSL,7,High Risk
3301-LSLWQ,29,Month-to-month,66.1,Electronic check,No,DSL,7,High Risk
1853-ARAAQ,26,Month-to-month,50.35,Credit card (automatic),No,DSL,7,High Risk
7691-XVTZH,68,Two year,89.95,Bank transfer (automatic),No,Fiber optic,7,High Risk
6447-GORXK,31,Month-to-month,25.0,Credit card (automatic),No,DSL,7,High Risk
3893-JRNFS,68,Month-to-month,39.9,Bank transfer (automatic),No,DSL,7,High Risk
6907-CQGPN,29,Month-to-month,34.3,Electronic check,Yes,DSL,7,High Risk
9715-WZCLW,71,Two year,97.2,Electronic check,No,Fiber optic,7,High Risk
3511-APPBJ,23,One year,99.95,Credit card (automatic),No,Fiber optic,7,High Risk
4419-UJMUS,69,Two year,99.35,Electronic check,Yes,Fiber optic,7,High Risk
4501-VCPFK,26,Month-to-month,35.75,Electronic check,Yes,DSL,7,High Risk
2324-EFHVG,64,Two year,104.4,Bank transfer (automatic),No,Fiber optic,7,High Risk
4159-NAAIX,63,Two year,97.45,Bank transfer (automatic),No,Fiber optic,7,High Risk
3391-JSQEW,40,Month-to-month,50.15,Mailed check,No,DSL,7,High Risk
1518-OMDIK,33,Month-to-month,44.55,Credit card (automatic),No,DSL,7,High Risk
6900-RBKER,52,Two year,89.45,Credit card (automatic),No,Fiber optic,7,High Risk
6726-NNFWD,71,Two year,89.45,Credit card (automatic),No,Fiber optic,7,High Risk
8756-RDDLT,68,Month-to-month,44.95,Electronic check,Yes,DSL,7,High Risk
9501-UKKNL,59,Month-to-month,51.7,Electronic check,Yes,DSL,7,High Risk
5619-PTMIK,46,Month-to-month,53.1,Electronic check,No,DSL,7,High Risk
7993-NQLJE,15,Month-to-month,75.1,Mailed check,No,Fiber optic,7,High Risk
6873-UDNLD,40,Month-to-month,67.45,Electronic check,No,DSL,7,High Risk
1832-PEUTS,62,Two year,89.1,Credit card (automatic),No,Fiber optic,7,High Risk
3863-QSTYI,59,Month-to-month,64.65,Electronic check,Yes,DSL,7,High Risk
0191-ZHSKZ,30,Month-to-month,74.75,Electronic check,No,DSL,7,High Risk
0257-KXZGU,32,Month-to-month,62.45,Bank transfer (automatic),No,DSL,7,High Risk
6211-WHMYA,64,Month-to-month,43.85,Electronic check,Yes,DSL,7,High Risk
1247-QBVSH,43,Month-to-month,50.2,Mailed check,No,DSL,7,High Risk
7611-YKYTC,22,Month-to-month,75.0,Bank transfer (automatic),No,Fiber optic,7,High Risk
7078-NVFAM,32,Month-to-month,35.15,Electronic check,No,DSL,7,High Risk
5446-DKWYW,61,One year,65.2,Electronic check,No,DSL,7,High Risk
9031-ZVQPT,72,Two year,108.2,Electronic check,Yes,Fiber optic,7,High Risk
9633-DENPU,47,Month-to-month,58.6,Bank transfer (automatic),No,DSL,7,High Risk
7470-DYNOE,53,One year,61.1,Electronic check,No,DSL,7,High Risk
5663-QBGIS,72,Two year,98.35,Bank transfer (automatic),No,Fiber optic,7,High Risk
2363-BJLSL,62,Month-to-month,80.4,Bank transfer (automatic),Yes,DSL,7,High Risk
3716-LRGXK,60,Two year,101.15,Credit card (automatic),No,Fiber optic,7,High Risk
4829-ZLJTK,72,Two year,112.4,Electronic check,No,Fiber optic,7,High Risk
4043-MKDTV,71,Two year,105.25,Electronic check,Yes,Fiber optic,7,High Risk
5153-LXKDT,68,Two year,110.2,Electronic check,No,Fiber optic,7,High Risk
5155-AZQPB,28,Month-to-month,49.9,Mailed check,No,DSL,7,High Risk
9848-JQJTX,72,Two year,100.9,Bank transfer (automatic),No,Fiber optic,7,High Risk
6591-QGOYB,17,Month-to-month,106.65,Bank transfer (automatic),Yes,Fiber optic,7,High Risk
1492-QGCLU,53,Month-to-month,85.7,Electronic check,Yes,DSL,7,High Risk
5951-AOFIH,33,Month-to-month,66.4,Credit card (automatic),No,DSL,7,High Risk
7595-EHCDL,32,Month-to-month,50.6,Credit card (automatic),No,DSL,7,High Risk
3016-KSVCP,29,Month-to-month,33.75,Mailed check,No,DSL,7,High Risk
9013-AQORL,48,Month-to-month,45.55,Credit card (automatic),No,DSL,7,High Risk
6959-GQEGV,45,Month-to-month,75.95,Electronic check,No,DSL,7,High Risk
1697-BCSHV,58,Month-to-month,66.8,Bank transfer (automatic),No,DSL,7,High Risk
0523-VNGTF,52,Month-to-month,50.5,Electronic check,Yes,DSL,7,High Risk
6556-DBKZF,71,Two year,76.05,Electronic check,No,Fiber optic,7,High Risk
1409-PHXTF,54,Two year,110.45,Electronic check,Yes,Fiber optic,7,High Risk
1395-OFUWC,43,Month-to-month,29.3,Credit card (automatic),No,DSL,7,High Risk
4132-POCZS,52,Month-to-month,39.9,Electronic check,No,DSL,7,High Risk
3689-MOZGR,29,Month-to-month,31.2,Electronic check,Yes,DSL,7,High Risk
1169-WCVAK,19,Month-to-month,88.8,Credit card (automatic),Yes,Fiber optic,7,High Risk
8400-WZICQ,55,Month-to-month,55.7,Electronic check,No,DSL,7,High Risk
4713-ZBURT,45,Two year,99.7,Bank transfer (automatic),No,Fiber optic,7,High Risk
2272-WUSPA,72,Two year,110.75,Electronic check,No,Fiber optic,7,High Risk
6773-LQTVT,29,Month-to-month,35.65,Mailed check,No,DSL,7,High Risk
4119-ZYPZY,71,Two year,106.8,Electronic check,Yes,Fiber optic,7,High Risk
7299-GNVPL,23,Month-to-month,84.4,Mailed check,Yes,Fiber optic,7,High Risk
6308-CQRBU,71,Two year,109.25,Electronic check,Yes,Fiber optic,7,High Risk
3552-CTCYF,63,Two year,104.8,Bank transfer (automatic),No,Fiber optic,7,High Risk
7971-HLVXI,72,Two year,84.5,Credit card (automatic),No,Fiber optic,7,High Risk
8904-OPDCK,54,Month-to-month,24.95,Bank transfer (automatic),No,DSL,7,High Risk
0289-IVARM,35,Month-to-month,60.55,Electronic check,No,DSL,7,High Risk
3780-DDGSE,35,Month-to-month,76.05,Electronic check,Yes,DSL,7,High Risk
9342-VNIMQ,33,Month-to-month,54.65,Bank transfer (automatic),No,DSL,7,High Risk
4129-LYCOI,67,Two year,104.0,Electronic check,Yes,Fiber optic,7,High Risk
7566-DSRLQ,72,Two year,110.15,Electronic check,Yes,Fiber optic,7,High Risk
0440-QEXBZ,44,Month-to-month,50.15,Mailed check,No,DSL,7,High Risk
9076-AXYIK,64,Two year,102.1,Electronic check,Yes,Fiber optic,7,High Risk
4057-FKCZK,58,Two year,82.5,Bank transfer (automatic),No,Fiber optic,7,High Risk
2530-FMFXO,56,Two year,103.2,Electronic check,Yes,Fiber optic,7,High Risk
3794-NFNCH,30,Month-to-month,50.0,Mailed check,No,DSL,7,High Risk
5193-QLVZB,63,Two year,104.75,Bank transfer (automatic),No,Fiber optic,7,High Risk
8152-VETUR,72,Two year,97.7,Credit card (automatic),No,Fiber optic,7,High Risk
0723-VSOBE,45,One year,34.2,Electronic check,No,DSL,7,High Risk
6128-DAFVY,56,Month-to-month,44.85,Credit card (automatic),No,DSL,7,High Risk
7989-AWGEH,49,Month-to-month,39.2,Electronic check,No,DSL,7,High Risk
0536-ACXIP,72,Two year,109.55,Electronic check,No,Fiber optic,7,High Risk
6196-HBOBZ,65,Two year,99.35,Electronic check,No,Fiber optic,7,High Risk
6599-GZWCM,13,One year,74.65,Mailed check,No,Fiber optic,7,High Risk
7036-TYDEC,69,Two year,104.0,Electronic check,Yes,Fiber optic,7,High Risk
6967-QIQRV,15,One year,101.9,Electronic check,Yes,Fiber optic,7,High Risk
6281-FKEWS,44,One year,49.05,Electronic check,No,DSL,7,High Risk
5315-CKEQK,28,One year,51.0,Electronic check,No,DSL,7,High Risk
4945-RVMTE,28,Month-to-month,59.55,Bank transfer (automatic),No,DSL,7,High Risk
6103-LIANB,59,Two year,99.5,Credit card (automatic),No,Fiber optic,7,High Risk
3413-CSSTH,41,Month-to-month,55.7,Bank transfer (automatic),No,DSL,7,High Risk
0020-INWCK,71,Two year,95.75,Credit card (automatic),No,Fiber optic,7,High Risk
4016-BJKTZ,25,Two year,108.9,Electronic check,Yes,Fiber optic,7,High Risk
8548-AWOFC,66,Month-to-month,63.85,Electronic check,Yes,DSL,7,High Risk
6234-PFPXL,22,Month-to-month,95.9,Credit card (automatic),Yes,Fiber optic,7,High Risk
4389-UEFCZ,72,Two year,105.5,Electronic check,No,Fiber optic,7,High Risk
3197-NNYNB,65,Two year,105.1,Credit card (automatic),No,Fiber optic,7,High Risk
7869-ZYDST,31,Month-to-month,59.05,Credit card (automatic),No,DSL,7,High Risk
5337-IIWKZ,34,Month-to-month,44.85,Electronic check,Yes,DSL,7,High Risk
5353-WILCI,28,Month-to-month,56.05,Electronic check,No,DSL,7,High Risk
2419-FSORS,72,Two year,108.4,Electronic check,Yes,Fiber optic,7,High Risk
7041-TXQJH,37,Month-to-month,40.2,Credit card (automatic),No,DSL,7,High Risk
3450-WXOAT,46,Month-to-month,45.2,Credit card (automatic),No,DSL,7,High Risk
4759-PXTAN,59,One year,80.1,Electronic check,Yes,DSL,7,High Risk
8190-ZTQFB,41,One year,51.35,Electronic check,No,DSL,7,High Risk
9308-ANMVE,47,Month-to-month,55.3,Electronic check,No,DSL,7,High Risk
5839-SUYVZ,16,Month-to-month,74.55,Credit card (automatic),Yes,Fiber optic,7,High Risk
2469-DTSGX,72,Two year,111.65,Electronic check,Yes,Fiber optic,7,High Risk
1125-SNVCK,49,Month-to-month,43.8,Mailed check,No,DSL,7,High Risk
4692-NNQRU,21,One year,79.2,Electronic check,Yes,Fiber optic,7,High Risk
